latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
42.83169,23.69355,332.3,0.38,0.59,2015-11-03,1028,N,VIIRS,n,1,285.1,2.4
42.85102,23.86649,323.5,0.41,0.37,2015-12-28,0013,N,VIIRS,n,1,279.1,1.3
43.13286,23.81684,346.4,0.49,0.4,2016-03-03,1058,N,VIIRS,n,1,289.8,11.1
42.90726,23.70415,327.3,0.5,0.49,2016-04-01,1154,N,VIIRS,n,1,296.7,4
42.99517,23.56027,327.5,0.5,0.41,2016-04-04,1058,N,VIIRS,l,1,301.7,6.3
43.00003,23.56495,347.8,0.5,0.41,2016-04-04,1058,N,VIIRS,n,1,304.1,6.3
43.00006,23.56275,348.7,0.5,0.41,2016-04-04,1058,N,VIIRS,n,1,304,4.5
43.20293,23.73091,340,0.51,0.49,2016-09-24,1154,N,VIIRS,n,1,295.9,8.9
43.20248,23.72469,339.4,0.51,0.49,2016-09-24,1154,N,VIIRS,n,1,293.8,8.9
43.16087,23.73397,344.5,0.61,0.53,2016-09-29,1200,N,VIIRS,n,1,303.9,9.4
42.91303,23.75639,343.2,0.39,0.36,2017-02-22,1122,N,VIIRS,n,1,294.7,14.8
42.91235,23.75163,334,0.39,0.36,2017-02-22,1122,N,VIIRS,n,1,289.6,3
43.03017,23.85217,337.1,0.47,0.4,2017-03-04,1134,N,VIIRS,n,1,296.5,13.5
43.17239,23.72758,334.7,0.43,0.38,2017-03-27,1103,N,VIIRS,n,1,295.6,4
43.14608,23.75876,367,0.61,0.71,2017-03-30,1007,N,VIIRS,h,1,298.8,25.2
43.13445,23.78207,346.2,0.48,0.4,2017-10-16,1058,N,VIIRS,n,1,293.4,7.5
43.18015,23.64131,341.2,0.44,0.62,2017-10-18,1020,N,VIIRS,n,1,294,4.9
43.14871,23.75482,340.3,0.4,0.37,2018-04-04,1109,N,VIIRS,n,1,299.4,3
42.9758,23.74175,306.5,0.51,0.5,2018-04-19,2345,N,VIIRS,n,1,279.5,1.3
43.1485,23.91083,299.3,0.61,0.71,2012-10-01,0130,N,VIIRS,n,1,284.9,1.1
43.17968,23.93731,335,0.48,0.4,2012-10-18,1055,N,VIIRS,n,1,295.6,3.7
43.17852,23.9314,336.7,0.48,0.4,2012-10-18,1055,N,VIIRS,n,1,297.3,3.5
43.18223,23.92607,344.5,0.51,0.5,2012-10-19,1036,N,VIIRS,n,1,301.7,6.2
43.18213,23.92577,344.1,0.51,0.5,2012-10-19,1036,N,VIIRS,n,1,301.6,7.6
43.1867,23.92454,339.8,0.51,0.5,2012-10-19,1036,N,VIIRS,n,1,299.1,7.6
43.18168,23.91927,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,298.6,10.6
43.18182,23.92604,345.4,0.54,0.68,2012-10-19,1217,N,VIIRS,n,1,297.6,13.3
43.18155,23.91237,336.8,0.54,0.68,2012-10-19,1217,N,VIIRS,n,1,295.4,10.6
43.18799,23.91738,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,298,10.6
43.18786,23.91101,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,297.2,10.6
43.18813,23.92404,347,0.54,0.68,2012-10-19,1217,N,VIIRS,n,1,297.1,13.3
43.18378,23.92071,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,298.7,13.4
43.18368,23.91404,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,299.8,15.2
43.18388,23.92747,337.5,0.54,0.68,2012-10-19,1217,N,VIIRS,n,1,297.5,13.4
43.19011,23.91899,367,0.54,0.68,2012-10-19,1217,N,VIIRS,h,1,295.8,13.4
43.19001,23.91243,336.9,0.54,0.68,2012-10-19,1217,N,VIIRS,n,1,294.6,15.2
43.13307,23.92969,328.2,0.43,0.46,2012-10-26,1145,N,VIIRS,n,1,294.4,1.9
43.17109,23.90998,343.3,0.38,0.36,2013-08-17,1116,N,VIIRS,n,1,305.6,13.1
43.22646,23.85127,342.9,0.42,0.61,2013-08-20,1020,N,VIIRS,n,1,297.9,5
43.22504,23.84642,333,0.42,0.61,2013-08-20,1020,N,VIIRS,n,1,296.7,6
43.22811,23.84706,332.5,0.42,0.61,2013-08-20,1020,N,VIIRS,n,1,296.6,5.3
43.22498,23.85281,344.5,0.63,0.54,2013-08-20,1200,N,VIIRS,n,1,305.4,8.2
43.22451,23.84472,343.2,0.63,0.54,2013-08-20,1200,N,VIIRS,n,1,305.3,8.2
43.22955,23.84421,338.8,0.63,0.54,2013-08-20,1200,N,VIIRS,n,1,303.1,10.8
43.09905,23.85254,331.3,0.43,0.38,2013-08-23,1104,N,VIIRS,n,1,303.3,3.4
43.10249,23.85146,341.6,0.43,0.38,2013-08-23,1104,N,VIIRS,n,1,306.2,9.4
43.10155,23.84632,331.3,0.43,0.38,2013-08-23,1104,N,VIIRS,n,1,296.3,3.7
43.1118,23.9252,296.4,0.44,0.63,2013-09-08,0120,N,VIIRS,n,1,281.2,0.6
43.1334,23.96231,339.5,0.43,0.46,2013-09-25,1045,N,VIIRS,n,1,302.6,27.1
43.13859,23.96558,339.9,0.42,0.46,2013-09-25,1045,N,VIIRS,n,1,301.9,27.1
43.13747,23.96069,337.9,0.43,0.46,2013-09-25,1045,N,VIIRS,n,1,308.6,27.1
43.13106,23.96388,343.2,0.35,0.57,2013-09-26,1027,N,VIIRS,n,1,300.5,3.7
43.10035,23.87188,344,0.38,0.59,2013-09-26,1207,N,VIIRS,n,1,300.4,2.9
43.1314,23.95198,367,0.38,0.59,2013-09-26,1207,N,VIIRS,h,1,302.9,10.7
43.13204,23.96639,330.2,0.38,0.59,2013-09-26,1207,N,VIIRS,n,1,298.9,4
43.11385,23.98566,328.7,0.48,0.4,2014-03-14,1101,N,VIIRS,n,1,291.7,3.5
43.12732,23.99614,333.7,0.4,0.37,2014-03-18,1126,N,VIIRS,n,1,296.7,3.3
43.1649,23.96123,327.3,0.43,0.46,2014-09-12,1053,N,VIIRS,n,1,292.7,2.2
43.16595,23.95506,336.2,0.66,0.73,2014-09-12,1234,N,VIIRS,n,1,289.1,5.4
43.16547,23.95335,331,0.66,0.73,2014-09-12,1234,N,VIIRS,n,1,289.1,7.5
43.15264,23.95063,367,0.36,0.57,2014-09-13,1034,N,VIIRS,h,1,295.1,7.1
43.15145,23.94628,354.2,0.36,0.57,2014-09-13,1034,N,VIIRS,n,1,293.1,7.1
43.15758,23.94787,348,0.36,0.57,2014-09-13,1034,N,VIIRS,n,1,294.8,6.5
43.15678,23.94881,367,0.36,0.57,2014-09-13,1034,N,VIIRS,h,1,296.4,6.6
43.15564,23.94472,367,0.36,0.57,2014-09-13,1034,N,VIIRS,h,1,292.7,6.6
43.16183,23.94647,330.7,0.36,0.57,2014-09-13,1034,N,VIIRS,n,1,292.9,6.6
43.16523,23.92838,367,0.46,0.63,2014-12-23,1220,N,VIIRS,h,1,290,9.2
43.16541,23.93404,347.3,0.46,0.63,2014-12-23,1220,N,VIIRS,n,1,287.9,10.1
43.16277,23.93232,367,0.46,0.63,2014-12-23,1220,N,VIIRS,h,1,290.2,10.8
43.21413,23.86207,340.5,0.45,0.63,2014-12-23,1220,N,VIIRS,n,1,285.5,6.7
43.21396,23.8561,335.8,0.45,0.63,2014-12-23,1220,N,VIIRS,n,1,285.9,4.3
43.20699,23.86595,297.1,0.4,0.37,2014-12-24,0037,N,VIIRS,n,1,276.3,0.7
43.2426,23.94512,339.4,0.5,0.66,2014-12-24,1021,N,VIIRS,n,1,288.9,5.7
43.22046,23.94408,339.2,0.55,0.68,2015-01-13,1226,N,VIIRS,n,1,283.2,4.9
43.22193,23.94266,331.2,0.55,0.68,2015-01-13,1226,N,VIIRS,n,1,283.1,6.3
43.19516,23.87048,331.2,0.48,0.4,2015-03-17,1103,N,VIIRS,n,1,292.2,3.7
43.17609,23.90805,346.3,0.43,0.38,2015-03-22,1109,N,VIIRS,n,1,299.9,4.5
43.17646,23.90596,332,0.43,0.38,2015-03-22,1109,N,VIIRS,n,1,298.3,4.2
43.18428,23.90896,327.4,0.43,0.38,2015-03-22,1109,N,VIIRS,n,1,299.5,1.9
43.10713,23.85965,328.9,0.42,0.38,2015-03-26,1134,N,VIIRS,n,1,296.8,8.5
43.20979,23.90218,329,0.42,0.38,2015-03-26,1134,N,VIIRS,n,1,298.9,2.5
43.23708,23.94974,336.5,0.42,0.38,2015-03-26,1134,N,VIIRS,n,1,301.3,2.2
43.24054,23.94893,328.7,0.42,0.38,2015-03-26,1134,N,VIIRS,l,1,302.2,2.2
43.19822,23.9034,348.4,0.42,0.38,2015-04-11,1134,N,VIIRS,n,1,301.9,5.7
43.19431,23.91707,330.4,0.4,0.37,2015-04-12,1115,N,VIIRS,n,1,282.5,2.5
43.1935,23.91225,328.1,0.4,0.37,2015-04-12,1115,N,VIIRS,n,1,281.5,2.5
43.20937,23.87343,330.4,0.43,0.38,2015-04-23,1108,N,VIIRS,n,1,302.2,1.7
43.12461,23.92489,335.4,0.48,0.4,2015-07-23,1101,N,VIIRS,n,1,304.7,1.7
43.22496,23.88012,330.2,0.4,0.37,2015-08-02,1114,N,VIIRS,l,1,303,2
43.1133,23.92815,344.6,0.6,0.7,2015-08-16,1011,N,VIIRS,n,1,295,6.8
43.11332,23.93069,341.7,0.59,0.7,2015-08-16,1011,N,VIIRS,n,1,295.2,6.8
43.22701,23.83902,345.4,0.47,0.4,2015-09-23,1138,N,VIIRS,n,1,293.2,6.5
43.17215,23.95269,340.8,0.52,0.5,2015-11-09,1156,N,VIIRS,n,1,295.2,8.3
43.17168,23.94595,336.6,0.52,0.5,2015-11-09,1156,N,VIIRS,n,1,295.9,4.1
43.17722,23.93863,300.5,0.42,0.45,2015-11-10,2354,N,VIIRS,n,1,281.7,0.8
43.1726,23.94282,298.1,0.42,0.45,2015-11-10,2354,N,VIIRS,n,1,280.9,0.8
43.17291,23.94099,297.6,0.61,0.71,2015-11-11,0134,N,VIIRS,n,1,281.7,1
43.15026,23.90095,340.6,0.39,0.36,2015-11-16,1125,N,VIIRS,n,1,291.9,17.5
43.1496,23.89617,335.7,0.39,0.36,2015-11-16,1125,N,VIIRS,n,1,299.7,17.5
43.15359,23.90011,343.2,0.39,0.36,2015-11-16,1125,N,VIIRS,n,1,295.8,17.5
43.21818,23.94309,341.1,0.39,0.36,2015-11-16,1125,N,VIIRS,n,1,291.6,5
43.23741,23.97599,345,0.56,0.43,2016-07-28,1142,N,VIIRS,n,1,309.4,48.6
43.23673,23.96898,367,0.56,0.43,2016-07-28,1142,N,VIIRS,l,1,335,348.2
43.24068,23.9683,367,0.56,0.43,2016-07-28,1142,N,VIIRS,h,1,307.2,20.1
43.24136,23.97528,354.3,0.56,0.43,2016-07-28,1142,N,VIIRS,n,1,310.8,30.4
43.23598,23.9775,301,0.54,0.42,2016-07-28,2359,N,VIIRS,n,1,288.5,0.6
43.23322,23.94878,297.3,0.71,0.75,2016-07-29,0139,N,VIIRS,n,1,285.5,1.3
43.19699,23.89038,299,0.44,0.62,2016-07-30,0120,N,VIIRS,n,1,286.4,0.9
43.19389,23.90087,299.5,0.44,0.62,2016-07-30,0120,N,VIIRS,n,1,286.5,0.9
43.19915,23.94347,330.3,0.51,0.49,2016-08-11,1039,N,VIIRS,n,1,298.9,3.9
43.10927,23.87046,297.9,0.43,0.62,2016-08-31,0120,N,VIIRS,n,1,285.9,0.3
43.22146,23.87436,332.9,0.43,0.62,2016-09-13,1020,N,VIIRS,n,1,299.1,6.6
43.22393,23.86145,337.1,0.43,0.62,2016-09-13,1020,N,VIIRS,n,1,302,10.1
43.22155,23.87036,338.6,0.43,0.62,2016-09-13,1020,N,VIIRS,n,1,300.6,6.5
43.224,23.85756,344.4,0.43,0.62,2016-09-13,1020,N,VIIRS,n,1,301,6.2
43.1523,23.90555,342.1,0.62,0.54,2016-09-13,1200,N,VIIRS,n,1,300,8.7
43.22466,23.85597,338.8,0.61,0.54,2016-09-13,1200,N,VIIRS,n,1,292.3,10.8
43.20876,23.97171,306.4,0.39,0.36,2016-09-14,0017,N,VIIRS,n,1,285.1,1
43.20544,23.97079,311.5,0.39,0.36,2016-09-14,0017,N,VIIRS,n,1,282.9,1
43.19798,23.99861,299.5,0.39,0.36,2016-09-14,0017,N,VIIRS,n,1,284.6,1
43.19536,23.99284,302.3,0.39,0.36,2016-09-14,0017,N,VIIRS,n,1,285.9,0.7
43.20169,23.96239,367,0.7,0.75,2016-09-14,1001,N,VIIRS,h,1,303.6,29.9
43.19785,23.96665,332.8,0.55,0.43,2016-09-14,1141,N,VIIRS,l,1,305.4,3.6
43.20246,23.97283,337.7,0.55,0.43,2016-09-14,1141,N,VIIRS,n,1,305.2,9.5
43.19416,23.97739,297.5,0.54,0.42,2016-09-14,2358,N,VIIRS,n,1,284.3,1.1
43.11569,23.93106,346.3,0.43,0.38,2016-09-16,1103,N,VIIRS,n,1,310.8,7.6
43.11472,23.9258,334.7,0.43,0.38,2016-09-16,1103,N,VIIRS,n,1,305.7,7.6
43.16099,23.88722,333.4,0.44,0.46,2016-09-17,1045,N,VIIRS,n,1,300,2.7
43.20103,23.85101,341.9,0.44,0.46,2016-09-17,1045,N,VIIRS,n,1,303.4,5.3
43.15952,23.89306,332.5,0.64,0.72,2016-09-17,1225,N,VIIRS,n,1,291.6,10.2
43.22272,23.87708,340.6,0.51,0.5,2016-09-24,1154,N,VIIRS,n,1,299.6,18.1
43.16864,23.90837,321.2,0.39,0.36,2016-09-30,0017,N,VIIRS,n,1,279.9,1.3
43.16795,23.91317,305.6,0.39,0.36,2016-09-30,0017,N,VIIRS,n,1,280.3,1.3
43.17234,23.90362,351.4,0.7,0.75,2016-09-30,1001,N,VIIRS,n,1,296,11.6
43.17469,23.90575,338.2,0.55,0.43,2016-09-30,1141,N,VIIRS,n,1,301,4.7
43.11282,23.99376,298,0.52,0.67,2017-02-23,2320,N,VIIRS,n,1,280.8,1.6
43.11521,23.99396,319.7,0.52,0.67,2017-02-23,2320,N,VIIRS,n,1,281.2,2.4
43.13431,23.94719,349.2,0.55,0.43,2017-03-01,1051,N,VIIRS,n,1,298.9,8.9
43.12252,23.91286,341.3,0.38,0.36,2017-03-05,1116,N,VIIRS,n,1,279.5,5.2
43.11182,23.91822,328.3,0.48,0.4,2017-03-22,1057,N,VIIRS,n,1,295.9,2.4
43.11568,23.94232,333.1,0.62,0.54,2017-03-24,1159,N,VIIRS,n,1,297.1,6.3
43.12073,23.94222,328.1,0.62,0.54,2017-03-24,1159,N,VIIRS,n,1,295.2,5
43.12031,23.93494,330.8,0.62,0.54,2017-03-24,1159,N,VIIRS,n,1,296.9,5
43.09232,23.88763,340.6,0.56,0.43,2017-04-02,1050,N,VIIRS,n,1,296.9,5.8
43.13342,23.96488,337.7,0.61,0.53,2017-04-03,1032,N,VIIRS,n,1,297.7,5.7
43.14367,23.97548,326.4,0.61,0.53,2017-04-03,1032,N,VIIRS,n,1,296.1,6.8
43.21729,23.95549,367,0.55,0.68,2017-08-30,1219,N,VIIRS,h,1,304.5,70.7
43.21754,23.96977,338.9,0.55,0.68,2017-08-30,1219,N,VIIRS,n,1,290.3,16.7
43.23692,23.98359,334.6,0.55,0.68,2017-08-30,1219,N,VIIRS,n,1,291.6,7.6
43.23774,23.99002,340.4,0.42,0.61,2017-08-31,1020,N,VIIRS,n,1,306.1,6.9
43.23901,23.98589,339.9,0.42,0.61,2017-08-31,1020,N,VIIRS,n,1,305.2,5.2
43.16322,23.90325,349.8,0.55,0.43,2017-09-17,1141,N,VIIRS,n,1,313.1,16.6
43.16715,23.90239,342.2,0.55,0.43,2017-09-17,1141,N,VIIRS,n,1,307.6,16.6
43.10223,23.9045,336.4,0.48,0.4,2018-02-03,1134,N,VIIRS,n,1,291,5
43.19154,23.85848,328.9,0.48,0.4,2018-04-10,1057,N,VIIRS,n,1,295.8,2.7
43.19042,23.85287,340.2,0.48,0.4,2018-04-10,1057,N,VIIRS,n,1,297.5,2.7
43.19641,23.84422,336.2,0.48,0.4,2018-04-10,1057,N,VIIRS,n,1,296.7,3.3
43.27396,24.4251,332.2,0.38,0.36,2012-10-01,1114,N,VIIRS,l,1,305.7,3
43.13843,24.39984,337.4,0.46,0.39,2012-10-02,1055,N,VIIRS,n,1,305.5,4.6
43.12792,24.41299,338.8,0.4,0.37,2012-10-06,1120,N,VIIRS,n,1,303,3.7
43.12727,24.40813,343.8,0.4,0.37,2012-10-06,1120,N,VIIRS,n,1,304.9,3.1
43.21101,24.3651,333.1,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,305.5,3.2
43.21048,24.36796,335.2,0.42,0.37,2012-10-07,1101,N,VIIRS,l,1,305.2,3.2
43.2154,24.35555,344.4,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,302.2,4.1
43.25887,24.37827,333.7,0.42,0.37,2012-10-07,1101,N,VIIRS,l,1,306,4.2
43.26316,24.38222,343,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,305.1,6.8
43.26833,24.39111,334.1,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,303.6,1.9
43.26654,24.38113,340.6,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,304.4,6.8
43.26902,24.37499,343.2,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,308.7,4.9
43.26812,24.36994,342.2,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,308.6,4.9
43.27329,24.37887,338.8,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,302.1,5.4
43.2724,24.37386,334.9,0.42,0.37,2012-10-07,1101,N,VIIRS,n,1,303.7,4.9
43.22424,24.35821,298.4,0.5,0.66,2012-10-07,2318,N,VIIRS,n,1,283.3,1.7
43.21923,24.35913,297.7,0.5,0.66,2012-10-07,2318,N,VIIRS,n,1,283,0.8
43.22182,24.36197,304,0.55,0.51,2012-10-08,0058,N,VIIRS,n,1,283,2.1
43.22007,24.36186,303.2,0.55,0.51,2012-10-08,0058,N,VIIRS,n,1,283.5,1.3
43.22248,24.36354,327.4,0.42,0.45,2012-10-08,1042,N,VIIRS,n,1,292.4,2.6
43.1879,24.41299,328.1,0.55,0.51,2012-10-15,1151,N,VIIRS,n,1,288.2,2.4
43.16267,24.42676,337.9,0.38,0.36,2012-10-17,1113,N,VIIRS,n,1,292.6,3.2
43.20675,24.42431,336.4,0.38,0.36,2012-10-17,1113,N,VIIRS,n,1,294.7,3.1
43.19065,24.40123,334.3,0.46,0.39,2012-10-18,1055,N,VIIRS,n,1,293.7,3.3
43.19513,24.36433,346.4,0.44,0.38,2013-03-20,1127,N,VIIRS,n,1,297.2,6.1
43.19743,24.36149,331.4,0.44,0.38,2013-03-20,1127,N,VIIRS,n,1,296.9,2.3
43.14872,24.38906,342.1,0.39,0.44,2013-05-01,1140,N,VIIRS,n,1,306.3,5.5
43.24902,24.35769,336.2,0.46,0.47,2013-08-10,1147,N,VIIRS,l,1,306.9,1.7
43.20445,24.35152,341.6,0.53,0.42,2013-08-13,1051,N,VIIRS,n,1,311.4,6.2
43.20818,24.35004,337.5,0.53,0.42,2013-08-13,1051,N,VIIRS,l,1,309.9,6.2
43.14737,24.40603,321.7,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,286.5,1.1
43.14809,24.4013,302.2,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,286,1.1
43.14294,24.38997,296,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,285.7,0.5
43.14222,24.3947,304.4,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,286,0.5
43.13965,24.38904,301,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,284.9,0.5
43.13894,24.39377,298.7,0.39,0.36,2013-08-21,0017,N,VIIRS,n,1,285.2,0.5
43.13562,24.39628,367,0.66,0.73,2013-08-21,1001,N,VIIRS,h,1,298.9,10.4
43.13833,24.40432,329.6,0.66,0.73,2013-08-21,1001,N,VIIRS,n,1,297.8,11.4
43.14465,24.40062,338.6,0.66,0.73,2013-08-21,1001,N,VIIRS,n,1,299.6,11.4
43.14185,24.39229,336.8,0.66,0.73,2013-08-21,1001,N,VIIRS,n,1,298.1,10.4
43.1381,24.39823,367,0.66,0.73,2013-08-21,1001,N,VIIRS,h,1,300.5,19.5
43.13541,24.39038,330.8,0.66,0.73,2013-08-21,1001,N,VIIRS,n,1,296.5,9.4
43.14438,24.39441,343.9,0.66,0.73,2013-08-21,1001,N,VIIRS,n,1,298.9,9.6
43.13449,24.39422,367,0.39,0.44,2013-08-21,1141,N,VIIRS,h,1,307.5,7.7
43.13944,24.40306,340.1,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,308.6,4.3
43.13899,24.3983,346.7,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,311,4.5
43.13853,24.39354,351.4,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,311.6,4.5
43.13807,24.38876,337.9,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,308.1,5.2
43.14349,24.40229,349.4,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,311.6,4.3
43.14303,24.39755,337.8,0.39,0.44,2013-08-21,1141,N,VIIRS,l,1,311.8,4.5
43.14707,24.3968,338.3,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,307.5,3.3
43.14662,24.39213,347,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,311.2,3.3
43.14723,24.39981,346.4,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,309.8,4.2
43.1468,24.39511,343.6,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,309,4.2
43.14637,24.39042,337.9,0.39,0.44,2013-08-21,1141,N,VIIRS,n,1,309.2,2.8
43.1537,24.4252,340.2,0.4,0.37,2013-08-22,1122,N,VIIRS,n,1,302.9,8.4
43.15172,24.41043,340.6,0.4,0.37,2013-08-22,1122,N,VIIRS,l,1,312,9.6
43.15508,24.40955,339.5,0.4,0.37,2013-08-22,1122,N,VIIRS,n,1,301.6,4.4
43.27315,24.35596,338,0.58,0.7,2013-09-04,1219,N,VIIRS,n,1,298.4,5.2
43.27885,24.3553,335.3,0.58,0.7,2013-09-04,1219,N,VIIRS,n,1,298.2,7.7
43.27879,24.34792,330.2,0.58,0.7,2013-09-04,1219,N,VIIRS,n,1,297.8,4.8
43.16023,24.36147,329.8,0.77,0.77,2013-09-17,0955,N,VIIRS,n,1,288.9,8.1
43.24173,24.35594,326.5,0.5,0.41,2013-10-19,1136,N,VIIRS,n,1,293.8,1.5
43.16774,24.34482,330.9,0.38,0.36,2013-10-20,1117,N,VIIRS,n,1,296.7,2.3
43.12842,24.36008,325.6,0.48,0.48,2013-10-22,1039,N,VIIRS,n,1,294.8,4.8
43.12702,24.3543,339,0.48,0.48,2013-10-22,1039,N,VIIRS,n,1,295.2,4.8
43.1311,24.3862,367,0.58,0.7,2013-10-22,1220,N,VIIRS,h,1,296.3,25.4
43.13118,24.39393,350.8,0.58,0.7,2013-10-22,1220,N,VIIRS,n,1,293.8,19.5
43.13092,24.3704,327.9,0.58,0.7,2013-10-22,1220,N,VIIRS,n,1,292.6,3.5
43.18117,24.39829,331.1,0.57,0.52,2013-11-02,1033,N,VIIRS,n,1,290.7,3.5
43.18936,24.41024,335.4,0.57,0.52,2013-11-02,1033,N,VIIRS,n,1,290.1,6.9
43.18577,24.39622,325.2,0.57,0.52,2013-11-02,1033,N,VIIRS,n,1,290.3,3.1
43.18374,24.41907,325.4,0.47,0.64,2013-11-03,1014,N,VIIRS,n,1,289.3,4.1
43.18747,24.40987,340,0.47,0.64,2013-11-03,1014,N,VIIRS,n,1,289.7,4.1
43.18313,24.41811,326.6,0.56,0.51,2013-11-03,1155,N,VIIRS,n,1,287,8.4
43.15179,24.39009,332.2,0.38,0.36,2013-11-05,1117,N,VIIRS,n,1,296.9,2.5
43.15836,24.38826,333.2,0.38,0.36,2013-11-05,1117,N,VIIRS,n,1,296.4,5
43.19143,24.40355,333.6,0.39,0.36,2013-11-05,1117,N,VIIRS,n,1,297,2.6
43.13607,24.4181,348.8,0.4,0.6,2014-03-16,1023,N,VIIRS,n,1,274,8.8
43.13462,24.41312,367,0.4,0.6,2014-03-16,1023,N,VIIRS,l,1,279.5,8.8
43.19511,24.41347,297.9,0.39,0.36,2014-03-17,0021,N,VIIRS,n,1,280.9,0.7
43.11713,24.40537,329.9,0.39,0.44,2014-03-17,1145,N,VIIRS,n,1,291.4,1.3
43.19535,24.40688,335.9,0.39,0.44,2014-03-17,1145,N,VIIRS,n,1,296.4,3.6
43.25214,24.34846,345.6,0.39,0.44,2014-04-02,1145,N,VIIRS,n,1,289.9,4
43.19067,24.34785,367,0.77,0.78,2014-08-19,1002,N,VIIRS,h,1,303.1,49.3
43.19381,24.3566,356.7,0.77,0.78,2014-08-19,1002,N,VIIRS,n,1,297.3,39
43.18593,24.35115,340.6,0.77,0.78,2014-08-19,1002,N,VIIRS,n,1,300.2,23.5
43.19244,24.34662,367,0.77,0.78,2014-08-19,1002,N,VIIRS,h,1,300.5,23.5
43.19563,24.35538,352.8,0.77,0.78,2014-08-19,1002,N,VIIRS,n,1,297.7,23.5
43.18567,24.34854,339.2,0.5,0.41,2014-08-19,1142,N,VIIRS,n,1,306.2,7.9
43.19382,24.35331,339.8,0.5,0.41,2014-08-19,1142,N,VIIRS,n,1,304.9,5.5
43.21169,24.41311,331.2,0.5,0.41,2014-08-19,1142,N,VIIRS,n,1,306,3.1
43.19171,24.37371,332.2,0.46,0.39,2014-08-21,1105,N,VIIRS,n,1,303.7,3.8
43.19629,24.37788,334.2,0.46,0.39,2014-08-21,1105,N,VIIRS,n,1,306.3,4
43.19524,24.37244,344.5,0.46,0.39,2014-08-21,1105,N,VIIRS,n,1,305.6,3.8
43.21059,24.36953,334.3,0.39,0.44,2014-08-24,1149,N,VIIRS,n,1,293.8,1.7
43.13329,24.36592,334.5,0.4,0.37,2014-10-12,1131,N,VIIRS,n,1,298.4,4.9
43.14762,24.34857,325.7,0.41,0.37,2014-10-13,1112,N,VIIRS,l,1,298.9,1.5
43.1436,24.37429,341.3,0.57,0.52,2014-10-20,1041,N,VIIRS,n,1,296.9,5.3
43.14821,24.37223,340.4,0.57,0.52,2014-10-20,1041,N,VIIRS,n,1,297.7,5.3
43.1465,24.36552,331.3,0.58,0.52,2014-10-20,1041,N,VIIRS,n,1,297.2,5.3
43.28265,24.4091,337.7,0.5,0.41,2014-10-22,1143,N,VIIRS,n,1,296.9,5.7
43.28201,24.40303,335.8,0.5,0.41,2014-10-22,1143,N,VIIRS,n,1,296.3,3.6
43.26019,24.35654,328.9,0.39,0.36,2014-12-21,1117,N,VIIRS,n,1,273.2,2.6
43.24546,24.36894,329.7,0.42,0.37,2015-02-18,1109,N,VIIRS,n,1,281.3,2.4
43.27794,24.39441,353.3,0.33,0.55,2015-03-03,1206,N,VIIRS,n,1,289.2,8.8
43.27748,24.38608,356.7,0.33,0.55,2015-03-03,1206,N,VIIRS,n,1,287.9,7.5
43.27772,24.39033,367,0.33,0.55,2015-03-03,1206,N,VIIRS,l,1,288.8,7.5
43.27911,24.39366,367,0.33,0.55,2015-03-03,1206,N,VIIRS,h,1,290.6,9.3
43.2787,24.38543,355.4,0.33,0.55,2015-03-03,1206,N,VIIRS,n,1,288.7,7.4
43.27891,24.3896,367,0.33,0.55,2015-03-03,1206,N,VIIRS,l,1,289.7,7.4
43.19024,24.41365,327,0.39,0.44,2015-03-04,1147,N,VIIRS,n,1,290.2,1.9
43.18892,24.39949,325.4,0.39,0.44,2015-03-04,1147,N,VIIRS,n,1,291.2,2.5
43.19382,24.4083,345.6,0.39,0.44,2015-03-04,1147,N,VIIRS,n,1,292.1,5.1
